59126|мол|ⰿⱁⰾ|modlitva||||0|0|||||0||||fem_a|||
66511|егда|ⰵⰳⰴⰰ|jegъda||||0|0|||||0|||||||
64035|хотѧще|ⱈⱁⱅⱔⱋⰵ|xotęћe|||xъtěti|0|0|||xotętje||0||||will|||
59493|виноградъ|ⰲⰻⱀⱁⰳⱃⰰⰴⱏ|vinogordъ||||0|0|||||0||||masc_o|||
66861|садити|ⱄⰰⰴⰻⱅⰻ|saditi||||0|0|||||0||||40|||
58769|Тъі|Ⱅⱏⰹ|ty||||0|0|||||0||||ty|||
58773|еси|ⰵⱄⰻ|jesi||||0|0|||||0||||byti|||
64943|х҃е|ⱈ҃ⰵ|xristose||||2|0|||||0|Χριστὸς|||masc_o|||
59493|виноградъ|ⰲⰻⱀⱁⰳⱃⰰⰴⱏ|vinogordъ||||0|0|||||0||||masc_o|||
59924|истинънъіи|ⰻⱄⱅⰻⱀⱏⱀⱏⰹⰻ|jьstinьnъjь||||0|1|||||0||||adj_hard|||
58771|і|ⰹ|i||||0|0|||||0|||||||
58993|оц҃ь|ⱁⱌ҃ⱐ|otьkь|otьkъ|||0|0|||||0||||masc_o_PV3|||
58814|твои|ⱅⰲⱁⰻ|tvojь||||0|0|||||0||||pron_soft|||
67038|дѣлатель|ⰴⱑⰾⰰⱅⰵⰾⱐ|dělateĺь||||0|0||doer, carryer-out, commiter; labourer, workman; farmer|dělateljь||0||||masc_tel|||
58773|есть|ⰵⱄⱅⱐ|jestъ||||0|0|||||0||||byti|||
58769|тъі|ⱅⱏⰹ|ty||||0|0|||||0||||ty|||
58780|своѩ҃|ⱄⰲⱁⱗ҃|svoję||||0|0|||||0||||pron_soft|||
66565|апл҃ъі|ⰰⱂⰾ҃ⱏⰹ|apostoly||||2|0|||||0|ἀπόστολος|||masc_o|||
150572|лозие|ⰾⱁⰸⰻⰵ|lozьje||||0|0||vine|||0||||nt_jo|||
59127|нареклъ|ⱀⰰⱃⰵⰽⰾⱏ|nareklъ||||0|0|||||0||||11|||
58773|еси|ⰵⱄⰻ|jesi||||0|0|||||0||||byti|||
58769|тъі|ⱅⱏⰹ|ty||||0|0|||||0||||ty|||
60283|ил҃ѣ|ⰻⰾ҃ⱑ|jizrajiĺǞ||||25|0|W||jizrajiljǞ||0|Ἰσραήλ|||masc_jo|||
58785|отъ|ⱁⱅⱏ|otъ||||0|0|||||0|||||||
83952|еꙉюпта|ⰵⰼⱓⱂⱅⰰ|jeǵüpьta||||25|0|W|Egypt|||0|Αἴγυπτος|||masc_o|||
125638|прѣнесе|ⱂⱃⱑⱀⰵⱄⰵ|pernese||||0|0|||||0||||11|||
58771|и|ⰻ|i||||0|0|||||0|||||||
60252|изгъна|ⰻⰸⰳⱏⱀⰰ|jьzgъna||||0|0|||||0||||51_abl|||
59128|ѩзъікъі|ⱗⰸⱏⰹⰽⱏⰹ|języky||||0|0|||||0||||masc_o|||
58771|и|ⰻ|i||||0|0|||||0|||||||
59494|насади|ⱀⰰⱄⰰⰴⰻ|nasadi||||0|0|||||0||||40|||
58765|ѩ|ⱗ|ję||||0|0|||||0||||jь|||
60062|такожде|ⱅⰰⰽⱁⰶⰴⰵ|takoђe||||0|0|||takodje||0|||||||
58901|и|ⰻ|i||||0|0|||||0|||||||
64687|нъінѣ|ⱀⱏⰹⱀⱑ|nyně|||nyńǞ|0|0||||See essja p.59-60; apparently cognate with Lith.  nunai, and the final -ně with Gk. nai. The frequent occurence of the palatalisation diacritic and <ꙗ> in Cyr. mss. is a big problem.|0|||||||
67620|призьри|ⱂⱃⰻⰸⱐⱃⰻ|prizьri||||0|0||look at; look after, pay attention to|||0||||31|||
58783|на|ⱀⰰ|na||||0|0|||||0|||||||
59493|виноградъ|ⰲⰻⱀⱁⰳⱃⰰⰴⱏ|vinogordъ||||0|0|||||0||||masc_o|||
59234|съ|ⱄⱏ|sь||||0|0|||||0||||sь|||
58771|і|ⰹ|i||||0|0|||||0|||||||
59494|насади|ⱀⰰⱄⰰⰴⰻ|nasadi||||0|0|||||0||||40|||
58765|и|ⰻ|jь||||0|0|||||0||||jь|||
58771|і|ⰹ|i||||0|0|||||0|||||||
150573|ѹкорени|ⱆⰽⱁⱃⰵⱀⰻ|ukoreni||||0|0|||||0||||40|||
58765|и|ⰻ|jь||||0|0|||||0||||jь|||
58771|і|ⰹ|i||||0|0|||||0|||||||
69870|ѹглѫби|ⱆⰳⰾⱘⰱⰻ|uglǫbi||||0|0||deepen; bury deeper|||0||||40|||
67655|мл҃сть|ⰿⰾ҃ⱄⱅⱐ|milostь||||0|0|||||0||||fem_i|||
58814|твоѭ|ⱅⰲⱁⱙ|tvojǫ||||0|0|||||0||||pron_soft|||
58783|на|ⱀⰰ|na||||0|0|||||0|||||||
58765|нь|ⱀⱐ|ńь||||0|0|||njь||0||||jь|||
59495|огради|ⱁⰳⱃⰰⰴⰻ|ogordi||||0|0|||||0||||40|||
58765|и|ⰻ|jь||||0|0|||||0||||jь|||
68965|острогомь|ⱁⱄⱅⱃⱁⰳⱁⰿⱐ|ostrogomь||||0|0||||Vasmer gives Ukr. остріг, Pol. ostróg as cognates|0||||masc_o|||
119821|въходъі|ⰲⱏⱈⱁⰴⱏⰹ|vъxody||||0|0|||||0||||masc_o|||
58771|и|ⰻ|i||||0|0|||||0|||||||
68532|исходъі|ⰻⱄⱈⱁⰴⱏⰹ|jьsxody||||0|0|||||0||||masc_o|||
58765|его|ⰵⰳⱁ|jego||||0|0|||||0||||jь|||
66370|ізбави|ⰹⰸⰱⰰⰲⰻ|jьzbavi||||0|0|||||0||||40|||
58785|отъ|ⱁⱅⱏ|otъ||||0|0|||||0|||||||
65098|снѣга|ⱄⱀⱑⰳⰰ|sněga||||0|0|||||0||||masc_o|||
58771|і|ⰹ|i||||0|0|||||0|||||||
58785|отъ|ⱁⱅⱏ|otъ||||0|0|||||0|||||||
83964|мраза|ⰿⱃⰰⰸⰰ|morza||||0|0||frost|||0||||masc_o|||
58771|і|ⰹ|i||||0|0|||||0|||||||
58785|отъ|ⱁⱅⱏ|otъ||||0|0|||||0|||||||
150574|града|ⰳⱃⰰⰴⰰ|grada||||0|0||hail|||0||||masc_o|||
64270|носима|ⱀⱁⱄⰻⰿⰰ|nosima||||0|0|||||0||||40|||
66787|бѹреѭ|ⰱⱆⱃⰵⱙ|buŕejǫ||||0|0||storm|burjejǫ||0||||fem_ja|||
150575|вш|ⰲⱎ|vъzgolšenьje||||0|0||proclamation|||0||||nt_jo|||
72150|Ѣко|Ⱑⰽⱁ|ako||||0|0|||||0|||||||
67983|милостивъі|ⰿⰻⰾⱁⱄⱅⰻⰲⱏⰹ|milostivъjь||||0|1|||||0||||adj_hard|||
133864|ч҃клюбець|ⱍ҃ⰽⰾⱓⰱⰵⱌⱐ|čьlověkoĺubьkь|čьlověkoĺubьkъ||čelověkoĺubьkь|0|0|||čьlověkoljubьkь||0||||masc_o_PV3|||
60009|б҃ъ|ⰱ҃ⱏ|bogъ||||0|0|||||0||||masc_o|||
58773|еси|ⰵⱄⰻ|jesi||||0|0|||||0||||byti|||
58771|і|ⰹ|i||||0|0|||||0|||||||
58769|тебѣ|ⱅⰵⰱⱑ|tebě|||tobě|0|0|||||0||||ty|||
59126|мол|ⰿⱁⰾ|modlitva||||0|0|||||0||||fem_a|||
58783|на|ⱀⰰ|na||||0|0|||||0|||||||
67986|гроздъми|ⰳⱃⱁⰸⰴⱏⰿⰻ|grozdъmi|grozdy|||0|0||bunch (of grapes)||occurs with the u-stem Ipl. ending as гроздъми in Euch. but Derksen 2008 p.191 lists it as an o-stem so I will reconstruct as if it were originally an o-stem for now|0||||masc_o|||
67466|вина|ⰲⰻⱀⰰ|vina||||0|0|||||0||||nt_o|||
58783|на|ⱀⰰ|na||||0|0|||||0|||||||
137485|имание|ⰻⰿⰰⱀⰻⰵ|jьmanьje||||0|0||gathering, harvest|||0||||nt_jo|||
60009|Бж҃е|Ⰱⰶ҃ⰵ|bože||||0|0|||||0||||masc_o|||
67649|сп҃е|ⱄⱂ҃ⰵ|sъpase||||0|0||saviour; salvation|||0||||masc_o|||
58994|нашъ|ⱀⰰⱎⱏ|našь||||0|0|||||0||||pron_soft|||
67592|ізволеи|ⰹⰸⰲⱁⰾⰵⰻ|jьzvoĺьjь||||0|3||choose, favour|jьzvoljьjь||0||||40|||
59127|нарещи|ⱀⰰⱃⰵⱋⰻ|nareћi||||0|0|||narekti||0||||11|||
58829|сѧ|ⱄⱔ|sę||||0|0|||||0||||sę|||
59493|виноградомъ|ⰲⰻⱀⱁⰳⱃⰰⰴⱁⰿⱏ|vinogordomь||||0|0|||||0||||masc_o|||
151283|единочѧдааго|ⰵⰴⰻⱀⱁⱍⱔⰴⰰⰰⰳⱁ|jedinočędajego|||jedьnočędъ|0|1||only-begotten [son]|||0||||masc_o|||
146309|сн҃а|ⱄⱀ҃ⰰ|syna|synu|||0|0|||||0||||masc_u|||
58814|твоего|ⱅⰲⱁⰵⰳⱁ|tvojego||||0|0|||||0||||pron_soft|||
58771|і|ⰹ|i||||0|0|||||0|||||||
60009|б҃а|ⰱ҃ⰰ|boga||||0|0|||||0||||masc_o|||
58858|г҃а|ⰳ҃ⰰ|gospoda|gospodi|||0|0|||||0||||masc_i|||
58994|нашего|ⱀⰰⱎⰵⰳⱁ|našego||||0|0|||||0||||pron_soft|||
58917|ис|ⰻⱄ|jisusu|||jisusa|0|0|||||0||||masc_o_u|||
64943|х҃а|ⱈ҃ⰰ|xristosa||||2|0|||||0|Χριστὸς|||masc_o|||
58771|і|ⰹ|i||||0|0|||||0|||||||
59095|плодъ|ⱂⰾⱁⰴⱏ|plodъ||||0|0|||||0||||masc_o|||
79971|бесъмрътенъ|ⰱⰵⱄⱏⰿⱃⱏⱅⰵⱀⱏ|bessъmŕ̥tьnъ||||0|0|||||0||||adj_hard|||
68007|даровавъ|ⰴⰰⱃⱁⰲⰰⰲⱏ|darovavъ||||0|0|||||0||||61|||
59257|намъ|ⱀⰰⰿⱏ|namъ||||0|0|||||0||||azъ|||
58765|імь|ⰹⰿⱐ|jimь||||0|0|||||0||||jь|||
58769|тъі|ⱅⱏⰹ|ty||||0|0|||||0||||ty|||
59095|плодо|ⱂⰾⱁⰴⱁ|plodъ||||0|0|||||0||||masc_o|||
59234|сь|ⱄⱐ|sь||||0|0|||||0||||sь|||
83004|винънъі|ⰲⰻⱀⱏⱀⱏⰹ|vinьnъjь||||0|1||wine-, of the vine|||0||||adj_hard|||
59043|бл҃гви|ⰱⰾ҃ⰳⰲⰻ|bolgoslovi||||0|0|||||0||||40|||
59126|мо҃лтвами|ⰿⱁ҃ⰾⱅⰲⰰⰿⰻ|modlitvami||||0|0|||||0||||fem_a|||
58910|ст҃ъіѩ|ⱄⱅ҃ⱏⰹⱗ|svętyjeję||||0|1|||||0||||adj_hard|||
118402|бр҃цѧ|ⰱⱃ҃ⱌⱔ|bogorodikę|bogorodiky|||0|0|||||0||||fem_a_PV3|||
58771|і|ⰹ|i||||0|0|||||0|||||||
58821|всѣхъ|ⰲⱄⱑⱈⱏ|vьxěxъ||||0|0|||||0||||vьxь|||
58910|ст҃ъіхъ|ⱄⱅ҃ⱏⰹⱈⱏ|svętъjixъ||||0|1|||||0||||adj_hard|||
58814|твоихъ|ⱅⰲⱁⰻⱈⱏ|tvojixъ||||0|0|||||0||||pron_soft|||
66506|ѹгождьшиихъ|ⱆⰳⱁⰶⰴⱐⱎⰻⰻⱈⱏ|ugoђьšьjixъ||||0|3|||ugodjьšьjixъ||0||||40|||
58769|тебѣ|ⱅⰵⰱⱑ|tebě|||tobě|0|0|||||0||||ty|||
58785|отъ|ⱁⱅⱏ|otъ||||0|0|||||0|||||||
59093|вѣка|ⰲⱑⰽⰰ|věka||||0|0|||||0||||masc_o|||
150575|вш|ⰲⱎ|vъzgolšenьje||||0|0||proclamation|||0||||nt_jo|||
73292|благодѣтиѭ|ⰱⰾⰰⰳⱁⰴⱑⱅⰻⱙ|bolgodětьjǫ||||0|0|||||0||||fem_i|||
58771|и|ⰻ|i||||0|0|||||0|||||||
122818|щедротами|ⱋⰵⰴⱃⱁⱅⰰⰿⰻ|ščedrotami||||0|0||mercy, compassion, kindness, grace||cf. Pol. szczodry|0||||fem_a|||
151283|единочѧдааго|ⰵⰴⰻⱀⱁⱍⱔⰴⰰⰰⰳⱁ|jedinočędajego|||jedьnočędъ|0|1||only-begotten [son]|||0||||masc_o|||
146309|сн҃а|ⱄⱀ҃ⰰ|syna|synu|||0|0|||||0||||masc_u|||
59126|мол|ⰿⱁⰾ|modlitva||||0|0|||||0||||fem_a|||
139708|начѧтью|ⱀⰰⱍⱔⱅⱐⱓ|načętьju||||0|0||undertaking, beginning [to do sth.];; first things of a given season, i.e. first harvest|||0||||nt_jo|||
67466|винѹ|ⰲⰻⱀⱆ|vinu||||0|0|||||0||||nt_o|||
150576|къісѣлѹ|ⰽⱏⰹⱄⱑⰾⱆ|kysělu||||0|0||young (soured?) wine|||0||||adj_hard|||
58858|Гі҃|Ⰳⰹ҃|gospodi||||0|0|||||0||||masc_i|||
58917|ис|ⰻⱄ|jisuse||||0|0|||||0||||masc_o_u|||
64943|х҃е|ⱈ҃ⰵ|xristose||||2|0|||||0|Χριστὸς|||masc_o|||
60009|бж҃е|ⰱⰶ҃ⰵ|bože||||0|0|||||0||||masc_o|||
58994|нашъ|ⱀⰰⱎⱏ|našь||||0|0|||||0||||pron_soft|||
66492|прѣложеи|ⱂⱃⱑⰾⱁⰶⰵⰻ|priložьjь||||0|3|||priložjьjь||0||||40|||
58907|водѫ|ⰲⱁⰴⱘ|vodǫ||||0|0|||||0||||fem_a|||
58774|въ|ⰲⱏ|vъ||||0|0|||||0|||||||
67466|вино|ⰲⰻⱀⱁ|vino||||0|0|||||0||||nt_o|||
58774|въ|ⰲⱏ|vъ||||0|0|||||0|||||||
150577|кана-галилѣискъіхъ|ⰽⰰⱀⰰ-ⰳⰰⰾⰻⰾⱑⰻⱄⰽⱏⰹⱈⱏ|kanagalilejьskěxъjixъ|||kanagalilějьskъ|25|2|W||||0|Κανὰ τῆς Γαλιλαίας|||adj_hard|||
67366|брацѣхъ|ⰱⱃⰰⱌⱑⱈⱏ|bьrakěxъ||||0|0||wedding, feast||ESSJa 03 p.160-1 takes this a derivative of *bьrati, but mentions a list of others who derive it from *borkъ. The word only exists in modern Russian and South Slavic so there is no evidence for or against a TorT-group, and the word does not occur in the Kiev Folia so it's plausible that all the occurences in OCS are spelt without a jer in accordance with their phonological systems. We expect jers for Urkirchenslavisch, however, so that there are no attestations of бьракъ is a problem for ESSJa's derivation|1||||masc_o|||
58771|і|ⰹ|i||||0|0|||||0|||||||
64748|славѫ|ⱄⰾⰰⰲⱘ|slavǫ||||0|0|||||0||||fem_a|||
58780|своѭ|ⱄⰲⱁⱙ|svojǫ||||0|0|||||0||||pron_soft|||
65102|авль|ⰰⰲⰾⱐ|avĺь||||0|0|||avjь||0||||40|||
59097|ѹченикомъ|ⱆⱍⰵⱀⰻⰽⱁⰿⱏ|učenikomъ||||0|0|||||0||||masc_o|||
58780|своимъ|ⱄⰲⱁⰻⰿⱏ|svojimъ||||0|0|||||0||||pron_soft|||
58769|тъі|ⱅⱏⰹ|ty||||0|0|||||0||||ty|||
58901|и|ⰻ|i||||0|0|||||0|||||||
64687|нъінѣ|ⱀⱏⰹⱀⱑ|nyně|||nyńǞ|0|0||||See essja p.59-60; apparently cognate with Lith.  nunai, and the final -ně with Gk. nai. The frequent occurence of the palatalisation diacritic and <ꙗ> in Cyr. mss. is a big problem.|0|||||||
68006|посѣти|ⱂⱁⱄⱑⱅⰻ|posěti||||0|0||visit|||0||||40|||
58785|отъ|ⱁⱅⱏ|otъ||||0|0|||||0|||||||
58910|стааго|ⱄⱅⰰⰰⰳⱁ|svętajego||||0|1|||||0||||adj_hard|||
59408|жилища|ⰶⰻⰾⰻⱋⰰ|žiliščǞ||||0|0||dwellings, living quarters|||0||||nt_jo|||
58780|своего|ⱄⰲⱁⰵⰳⱁ|svojego||||0|0|||||0||||pron_soft|||
58771|і|ⰹ|i||||0|0|||||0|||||||
59043|бг҃ви|ⰱⰳ҃ⰲⰻ|bolgoslovi||||0|0|||||0||||40|||
67466|вино|ⰲⰻⱀⱁ|vino||||0|0|||||0||||nt_o|||
59234|се|ⱄⰵ|se||||0|0|||||0||||sь|||
58771|і|ⰹ|i||||0|0|||||0|||||||
58795|сътвори|ⱄⱏⱅⰲⱁⱃⰻ|sъtvori||||0|0|||||0||||40|||
58765|е|ⰵ|je||||0|0|||||0||||jь|||
58774|во|ⰲⱁ|vъ||||0|0|||||0|||||||
65732|всѣко|ⰲⱄⱑⰽⱁ|vьxako||||0|0|||||0||||pron_hard|||
65623|благо|ⰱⰾⰰⰳⱁ|bolgo||||0|0|||||0||||adj_hard|||
150579|растворение|ⱃⰰⱄⱅⰲⱁⱃⰵⱀⰻⰵ|orstvoŕenьje||||0|0|||orstvorjenьje||0||||nt_jo|||
65114|пиѭщиимъ|ⱂⰻⱙⱋⰻⰻⰿⱏ|pьjǫћemъjimъ||||0|4|||pьjǫtjemъjimъ||0||||17|||
58766|Да|Ⰴⰰ|da||||0|0|||||0|||||||
66295|без|ⰱⰵⰸ|bez||||0|0|||||0||||voice_assim_prep|||
65732|всѣкоѩ|ⰲⱄⱑⰽⱁⱗ|vьxakojęjeję||||0|1|||||0||||pron_hard|||
69224|неприѣзнинъі|ⱀⰵⱂⱃⰻⱑⰸⱀⰻⱀⱏⰹ|neprijǞzniny||||0|0||the Devil's, of the Devil|||0||||adj_hard|||
84008|дѣтѣли|ⰴⱑⱅⱑⰾⰻ|dětěli||||0|0||deed, action|||0||||fem_i|||
65114|пиѭще|ⱂⰻⱙⱋⰵ|pьjǫћe||||0|0|||pьjǫtje||0||||17|||
58765|е|ⰵ|je||||0|0|||||0||||jь|||
64508|славимъ|ⱄⰾⰰⰲⰻⰿⱏ|slavimъ||||0|0||praise, glorify, sing the praises of|||0||||40|||
58769|тѧ|ⱅⱔ|tę||||0|0|||||0||||ty|||
131663|дателѣ|ⰴⰰⱅⰵⰾⱑ|dateĺǞ||||0|0|||dateljǞ||0||||masc_tel|||
58821|всемѹ|ⰲⱄⰵⰿⱆ|vьxemu|vьxomu|||0|0|||||0||||vьxь|||
64420|добрѹ|ⰴⱁⰱⱃⱆ|dobru||||0|0|||||0||||adj_hard|||
84471|приношенью|ⱂⱃⰻⱀⱁⱎⰵⱀⱐⱓ|prinošenьju||||0|0|||||0||||nt_jo|||
58993|оц҃а|ⱁⱌ҃ⰰ|otьka||||0|0|||||0||||masc_o_PV3|||
58771|и|ⰻ|i||||0|0|||||0|||||||
146309|сн҃а|ⱄⱀ҃ⰰ|syna|synu|||0|0|||||0||||masc_u|||
58771|и|ⰻ|i||||0|0|||||0|||||||
58910|с|ⱄ|corrupted morphology tag||||0|0|||||0||||adj_hard|||
59126|мол|ⰿⱁⰾ|modlitva||||0|0|||||0||||fem_a|||
137285|благ҃вение|ⰱⰾⰰⰳ҃ⰲⰵⱀⰻⰵ|bolgoslovĺenьje||||0|0||blessing|bolgoslovjenьje||0||||nt_jo|||
59745|домѹ|ⰴⱁⰿⱆ|domu|domovi|||0|0|||||0||||masc_u|||
58771|и|ⰻ|i||||0|0|||||0|||||||
59125|храмѹ|ⱈⱃⰰⰿⱆ|xormu||||0|0|||||0||||masc_o|||
60009|Бж҃е|Ⰱⰶ҃ⰵ|bože||||0|0|||||0||||masc_o|||
83831|сп҃телю|ⱄⱂ҃ⱅⰵⰾⱓ|sъpasiteĺu||||0|0|||sъpasitelju||0||||masc_tel|||
58994|нашъ|ⱀⰰⱎⱏ|našь||||0|0|||||0||||pron_soft|||
68983|съподоблеи|ⱄⱏⱂⱁⰴⱁⰱⰾⰵⰻ|sъpodobĺьjь||||0|3|||sъpodobjьjь||0||||40|||
64426|подъ|ⱂⱁⰴⱏ|podъ||||0|0|||||0|||||||
64411|кровъ|ⰽⱃⱁⰲⱏ|krovъ||||0|0||roof, rooftop|||0||||masc_o|||
150580|закьхеовъ|ⰸⰰⰽⱐⱈⰵⱁⰲⱏ|zaḱьxejovъ|zaḱьxejevъ||zaḱьxějovъ|25|0|W||||0|Ζακχαῖος < זכי|||adj_hard|||
59000|вьнити|ⰲⱐⱀⰻⱅⰻ|vъniti||||0|0|||||0||||jьti|||
67717|сп҃ение|ⱄⱂ҃ⰵⱀⰻⰵ|sъpasenьje||||0|0|||||0||||nt_jo|||
58765|емѹ|ⰵⰿⱆ|jemu||||0|0|||||0||||jь|||
58771|і|ⰹ|i||||0|0|||||0|||||||
58821|всемѹ|ⰲⱄⰵⰿⱆ|vьxemu|vьxomu|||0|0|||||0||||vьxь|||
59745|домови|ⰴⱁⰿⱁⰲⰻ|domovi||||0|0|||||0||||masc_u|||
58765|его|ⰵⰳⱁ|jego||||0|0|||||0||||jь|||
58773|бъіти|ⰱⱏⰹⱅⰻ|byti||||0|0|||||0||||byti|||
58960|по|ⱂⱁ|po||||0|0|||||0|||||||
58814|твоемѹ|ⱅⰲⱁⰵⰿⱆ|tvojemu||||0|0|||||0||||pron_soft|||
79720|прѣчистѹмѹ|ⱂⱃⱑⱍⰻⱄⱅⱆⰿⱆ|perčistujemu||||0|1|||||0||||adj_hard|||
58771|і|ⰹ|i||||0|0|||||0|||||||
79971|бесъмрътънѹмѹ|ⰱⰵⱄⱏⰿⱃⱏⱅⱏⱀⱆⰿⱆ|bessъmŕ̥tьnujemu||||0|1|||||0||||adj_hard|||
58926|гласѹ|ⰳⰾⰰⱄⱆ|golsu||||0|0|||||0||||masc_o|||
58800|іже|ⰹⰶⰵ|jьže||||0|0|||||0||||jьže|||
58785|отъ|ⱁⱅⱏ|otъ||||0|0|||||0|||||||
84633|евѣ҃листъ|ⰵⰲⱑ҃ⰾⰻⱄⱅⱏ|jevanǵelistъ||||2|0|W||||0|εὐαγγελιστής|||masc_o|||
67794|вселенѣи|ⰲⱄⰵⰾⰵⱀⱑⰻ|vъsedĺenějejь||||0|1|||vъsedljenějejь||0||||long_adj_noun|||
58774|въ|ⰲⱏ|vъ||||0|0|||||0|||||||
59928|истинѫ|ⰻⱄⱅⰻⱀⱘ|jьstinǫ||||0|0|||||0||||fem_a|||
58868|проповѣда|ⱂⱃⱁⱂⱁⰲⱑⰴⰰ|propověda||||0|0|||||0||||54|||
58829|сѧ|ⱄⱔ|sę||||0|0|||||0||||sę|||
58769|тъі|ⱅⱏⰹ|ty||||0|0|||||0||||ty|||
58901|и|ⰻ|i||||0|0|||||0|||||||
64687|нъінѣ|ⱀⱏⰹⱀⱑ|nyně|||nyńǞ|0|0||||See essja p.59-60; apparently cognate with Lith.  nunai, and the final -ně with Gk. nai. The frequent occurence of the palatalisation diacritic and <ꙗ> in Cyr. mss. is a big problem.|0|||||||
64035|хотѧшѧѩ|ⱈⱁⱅⱔⱎⱔⱗ|xotęћęję|||xъtěti|0|3|||xotętjęję||0||||will|||
64123|сьде|ⱄⱐⰴⰵ|sьde||||0|0||here, осында, бұл жерде|||0|||||||
67386|жити|ⰶⰻⱅⰻ|žiti||||0|0||||Diels 1963 p.250 takes aorists formed on the stem *ži to be more recent innovations, seeing the original 3rd sg. aorist as живе|0||||11|||
59257|нами|ⱀⰰⰿⰻ|nami||||0|0|||||0||||azъ|||
58771|і|ⰹ|i||||0|0|||||0|||||||
59234|сими|ⱄⰻⰿⰻ|simi||||0|0|||||0||||sь|||
67660|съмѣренъіми|ⱄⱏⰿⱑⱃⰵⱀⱏⰹⰿⰻ|sъměŕenyjimi||||0|1||humble, meek (literally 'measured down': cut down to size, knocked down a few pegs)|||0||||adj_hard|||
58771|і|ⰹ|i||||0|0|||||0|||||||
